Date,Open,High,Low,Close,Adj Close,Volume
2020-07-16,9.985252,10.176432,9.866107,10.104647,10.104647,344964000
2020-07-17,10.195126,10.218057,10.057785,10.171197,10.171197,266284000
2020-07-20,10.243731,10.499968,10.12658,10.479528,10.479528,284852000
2020-07-21,10.48177,10.528631,10.256192,10.297818,10.297818,277036000
2020-07-22,10.336703,10.571005,10.260929,10.407742,10.407742,367292000
2020-07-23,10.41896,10.515672,10.001454,10.099662,10.099662,411660000
2020-07-24,9.845665,10.33396,9.747957,10.164216,10.164216,473292000
2020-07-27,10.201855,10.410732,10.187398,10.390543,10.390543,292132000
2020-07-28,10.343434,10.35116,10.178924,10.185155,10.185155,271636000
2020-07-29,10.359885,10.485012,10.316265,10.434413,10.434413,284508000
2020-07-30,10.344181,10.591445,10.264668,10.582472,10.582472,308880000
2020-07-31,10.531872,10.734519,10.402009,10.58322,10.58322,386080000
2020-08-03,10.700621,11.065783,10.683422,10.977546,10.977546,412720000
2020-08-04,11.017179,11.194401,10.873607,11.194401,11.194401,310336000
2020-08-05,11.210599,11.337969,11.13308,11.253222,11.253222,249924000
2020-08-06,11.316037,11.324263,11.145545,11.301829,11.301829,244316000
2020-08-07,11.278898,11.470577,11.004716,11.166234,11.166234,342516000
2020-08-10,11.300582,11.374361,10.82425,11.131834,11.131834,427796000
2020-08-11,11.040854,11.103667,10.763679,10.817769,10.817769,354512000
2020-08-12,10.958103,11.432938,10.9257,11.406268,11.406268,464412000
2020-08-13,11.511702,11.68693,11.322017,11.409008,11.409008,374460000
2020-08-14,11.495751,11.669983,11.406518,11.529651,11.529651,366436000
2020-08-17,11.816046,12.372887,11.782147,12.300353,12.300353,621300000
2020-08-18,12.413019,12.458883,12.05035,12.224331,12.224331,503448000
2020-08-19,12.259974,12.278419,12.062063,12.102444,12.102444,622624000
2020-08-20,11.939429,12.338241,11.843465,12.104936,12.104936,921388000
2020-08-21,12.165506,12.770703,12.159025,12.645825,12.645825,999868000
2020-08-24,12.84548,12.874145,12.470347,12.682466,12.682466,490564000
2020-08-25,12.593232,12.723344,12.536401,12.712128,12.712128,289076000
2020-08-26,12.76123,12.830274,12.640091,12.735058,12.735058,321244000
2020-08-27,12.743534,12.811831,12.529172,12.590739,12.590739,317604000
2020-08-28,12.63735,13.108944,12.604946,13.108695,13.108695,537160000
2020-08-31,13.143591,13.534676,12.999022,13.334772,13.334772,500840000
2020-09-01,13.443977,13.956354,13.400593,13.784066,13.784066,511316000
2020-09-02,14.66446,14.687399,13.862858,14.308166,14.308166,874012000
2020-09-03,13.791797,13.847398,12.844336,12.980721,12.980721,945128000
2020-09-04,12.749589,13.139794,11.673473,12.588771,12.588771,1463684000
2020-09-08,11.703144,12.516465,11.672975,11.881167,11.881167,795728000
2020-09-09,12.366866,12.775022,12.199065,12.681025,12.681025,736200000
2020-09-10,12.95454,13.030337,12.134487,12.278851,12.278851,698684000
2020-09-11,12.45214,12.618693,11.863965,12.131997,12.131997,636928000
2020-09-14,13.046046,13.27942,12.597498,12.837853,12.837853,1201744000
2020-09-15,13.244516,13.263216,12.793475,12.956288,12.956288,727556000
2020-09-16,12.922628,13.057766,12.480313,12.481061,12.481061,556384000
2020-09-17,12.09983,12.556108,12.002591,12.430195,12.430195,792512000
2020-09-18,12.560096,12.598742,11.956713,12.156677,12.156677,698460000
2020-09-21,11.893135,12.489038,11.872689,12.483802,12.483802,721044000
2020-09-22,12.541399,12.614204,12.12302,12.603981,12.603981,646452000
2020-09-23,12.541898,12.692994,12.046975,12.091355,12.091355,647012000
2020-09-24,12.039992,12.535913,11.981897,12.315004,12.315004,731240000
2020-09-25,12.414241,12.849076,12.21303,12.839352,12.839352,588016000
2020-09-28,13.005404,13.016873,12.71593,13.000168,13.000168,573808000
2020-09-29,12.902932,13.406832,12.898694,13.190412,13.190412,621460000
2020-09-30,13.122342,13.5861,13.115112,13.494346,13.494346,689184000
2020-10-01,13.721239,13.725976,13.424783,13.578122,13.578122,525004000
2020-10-02,13.189662,13.483374,13.016126,13.027347,13.027347,552496000
2020-10-05,13.200631,13.60779,13.187416,13.606045,13.606045,479820000
2020-10-06,13.793045,14.104212,13.628486,13.699795,13.699795,784420000
2020-10-07,13.962341,14.081522,13.826455,13.926686,13.926686,418084000
2020-10-08,14.037391,14.046866,13.721238,13.801772,13.801772,378900000
2020-10-09,13.730213,13.78731,13.624247,13.725974,13.725974,346892000
2020-10-12,13.952117,14.308661,13.875323,14.187984,14.187984,434744000
2020-10-13,14.258297,14.310158,13.981289,14.210176,14.210176,344604000
2020-10-14,14.252313,14.304423,13.922696,14.057585,14.057585,276100000
2020-10-15,13.773846,13.968325,13.730961,13.932671,13.932671,267224000
2020-10-16,13.999242,14.083765,13.755644,13.774593,13.774593,242392000
2020-10-19,13.865848,13.946133,13.370924,13.461681,13.461681,298068000
2020-10-20,13.547202,13.762874,13.470906,13.609036,13.609036,229212000
2020-10-21,13.588595,13.75465,13.441489,13.488612,13.488612,219596000
2020-10-22,13.486368,13.575379,13.196394,13.325299,13.325299,290480000
2020-10-23,13.41406,13.556927,13.255734,13.553935,13.553935,233484000
2020-10-26,13.391122,13.656162,13.00366,13.106135,13.106135,336896000
2020-10-27,13.270444,13.406081,13.15625,13.360952,13.360952,250520000
2020-10-28,13.162733,13.224568,12.575307,12.593259,12.593259,376520000
2020-10-29,12.804193,13.157497,12.71593,12.989198,12.989198,320080000
2020-10-30,12.815664,12.901932,12.267133,12.500508,12.500508,416820000
2020-11-02,12.623926,12.802448,12.361879,12.547132,12.547132,299652000
2020-11-03,12.674541,13.069981,12.569073,12.98471,12.98471,272900000
2020-11-04,13.353472,13.790552,13.301362,13.75739,13.75739,410228000
2020-11-05,14.124656,14.300683,13.953614,14.122162,14.122162,319028000
2020-11-06,14.072046,14.549767,13.857871,14.523088,14.523088,383348000
2020-11-09,14.513615,14.652244,13.574382,13.594328,13.594328,582976000
2020-11-10,13.570142,13.570142,12.594506,12.735878,12.735878,644068000
2020-11-11,13.018869,13.399101,12.913651,13.382146,13.382146,404744000
2020-11-12,13.442985,13.729218,13.280421,13.420794,13.420794,365812000
2020-11-13,13.590834,13.632223,13.024352,13.261467,13.261467,346312000
2020-11-16,13.1373,13.613026,13.120844,13.479135,13.479135,413776000
2020-11-17,13.516286,13.559919,13.268201,13.386384,13.386384,312028000
2020-11-18,13.42927,13.569395,13.14977,13.392868,13.392868,510924000
2020-11-19,13.177444,13.45146,13.064995,13.404336,13.404336,565936000
2020-11-20,13.418049,13.45844,13.030087,13.052777,13.052777,341088000
2020-11-23,13.136055,13.34674,12.980721,13.104889,13.104889,361356000
2020-11-24,13.107384,13.126832,12.850572,12.923128,12.923128,346500000
2020-11-25,12.997676,13.234042,12.985209,13.199385,13.199385,259916000
2020-11-27,13.339261,13.371675,13.135308,13.225815,13.225815,167276000
2020-11-30,13.229556,13.376661,12.937587,13.36569,13.36569,286952000
2020-12-01,13.456198,13.492601,13.192903,13.354221,13.354221,296948000
2020-12-02,13.314825,13.636961,13.198885,13.508307,13.508307,283360000
2020-12-03,13.555196,13.627524,13.297312,13.364152,13.364152,199520000
2020-12-04,13.416527,13.527763,13.35692,13.526017,13.526017,202244000
2020-12-07,13.568913,13.698604,13.467904,13.5744,13.5744,223244000
2020-12-08,13.552704,13.566421,13.249925,13.318263,13.318263,271920000
2020-12-09,13.268877,13.382107,12.837655,12.900006,12.900006,401300000
2020-12-10,12.838403,13.037678,12.818949,12.941407,12.941407,207764000
2020-12-11,12.936421,12.989046,12.792514,12.982312,12.982312,209264000
2020-12-14,13.056883,13.356918,13.046408,13.277108,13.277108,270156000
2020-12-15,13.407797,13.43199,13.155399,13.328736,13.328736,193016000
2020-12-16,13.390587,13.405303,13.181086,13.211016,13.211016,223116000
2020-12-17,13.334971,13.347691,13.147169,13.309532,13.309532,231384000
2020-12-18,13.347193,13.373131,13.039427,13.240448,13.240448,342064000
2020-12-21,13.043664,13.338212,12.936669,13.300551,13.300551,302332000
2020-12-22,13.287585,13.305542,13.022965,13.246682,13.246682,185580000
2020-12-23,13.224482,13.243437,12.97408,12.978319,12.978319,179144000
2020-12-24,13.006252,13.101276,12.907987,12.962855,12.962855,97884000
2020-12-28,13.031443,13.031443,12.732905,12.869329,12.869329,212564000
2020-12-29,12.894271,13.041421,12.811718,12.912477,12.912477,170372000
2020-12-30,12.959364,13.182332,12.866087,13.114494,13.114494,225396000
2020-12-31,13.105267,13.119733,12.884294,13.023961,13.023961,192424000
2021-01-04,13.073094,13.620041,12.931681,13.082322,13.082322,560640000
2021-01-05,13.068605,13.411538,13.055885,13.37288,13.37288,322760000
2021-01-06,13.191063,13.21351,12.556077,12.584509,12.584509,580424000
2021-01-07,12.936669,13.345944,12.855862,13.312274,13.312274,461480000
2021-01-08,13.33073,13.38909,13.010991,13.245183,13.245183,292528000
2021-01-11,13.386847,13.927808,13.330731,13.589115,13.589115,518344000
2021-01-12,13.719802,13.721798,13.313272,13.452689,13.452689,291476000
2021-01-13,13.457927,13.592606,13.353177,13.499578,13.499578,210028000
2021-01-14,13.542725,13.567416,13.149163,13.168866,13.168866,283120000
2021-01-15,13.196551,13.293569,12.817954,12.828927,12.828927,277780000
2021-01-19,12.985303,13.062869,12.813463,12.994283,12.994283,226188000
2021-01-20,13.080575,13.398568,13.025707,13.333972,13.333972,258572000
2021-01-21,13.386597,13.965967,13.221491,13.83453,13.83453,337780000
2021-01-22,13.707332,13.808841,13.59485,13.679897,13.679897,246820000
2021-01-25,13.748985,13.795624,13.205031,13.62079,13.62079,251112000
2021-01-26,13.548212,13.612309,13.355671,13.403308,13.403308,163980000
2021-01-27,13.198546,13.20129,12.763333,12.887039,12.887039,371272000
2021-01-28,12.965352,13.308035,12.929686,13.019971,13.019971,228316000
2021-01-29,13.043914,13.303047,12.880803,12.958867,12.958867,271552000
2021-02-01,13.022216,13.239199,12.872073,13.205529,13.205529,217204000
2021-02-02,13.366895,13.539732,13.253913,13.524519,13.524519,220440000
2021-02-03,13.60358,13.898628,13.484365,13.498332,13.498332,245408000
2021-02-04,13.49883,13.640991,13.30604,13.631763,13.631763,201340000
2021-02-05,13.692371,13.704592,13.513547,13.558689,13.558689,169152000
2021-02-08,13.694613,14.439338,13.694613,14.404422,14.404422,434624000
2021-02-09,14.306657,14.54858,14.188688,14.229342,14.229342,287560000
2021-02-10,14.428864,14.869563,14.307403,14.729148,14.729148,485352000
2021-02-11,14.944634,15.235939,14.889515,15.21449,15.21449,450828000
2021-02-12,15.014219,15.254896,14.739872,14.92568,14.92568,374756000
2021-02-16,15.028435,15.335952,14.914456,15.293802,15.293802,321960000
2021-02-17,15.13493,15.187306,14.74486,14.870561,14.870561,274756000
2021-02-18,14.693983,14.83789,14.540349,14.793746,14.793746,233868000
2021-02-19,14.988779,15.140916,14.811452,14.891012,14.891012,271724000
2021-02-22,14.739622,15.09727,14.290941,14.321618,14.321618,325884000
2021-02-23,14.041787,14.204899,13.357667,14.108378,14.108378,391780000
2021-02-24,14.089174,14.472261,13.723295,14.464529,14.464529,448320000
2021-02-25,14.012106,14.340574,13.184828,13.275861,13.275861,824436000
2021-02-26,13.719803,13.821561,13.329234,13.681894,13.681894,500932000
2021-03-01,13.842012,13.891893,13.521027,13.808841,13.808841,353184000
2021-03-02,13.866953,13.887404,13.364152,13.374377,13.374377,264116000
2021-03-03,13.394331,13.41952,12.768322,12.774308,12.774308,377592000
2021-03-04,12.770315,12.944151,12.05502,12.340838,12.340838,573344000
2021-03-05,12.520161,12.520161,11.651481,12.431871,12.431871,542840000
2021-03-08,12.420399,12.441598,11.538999,11.565686,11.565686,543112000
2021-03-09,12.105586,12.591096,12.03473,12.494793,12.494793,521824000
2021-03-10,12.814393,12.953609,12.432173,12.442901,12.442901,384376000
2021-03-11,12.923671,13.019725,12.708609,12.967082,12.967082,299916000
2021-03-12,12.622535,12.862546,12.564404,12.829863,12.829863,243964000
2021-03-15,12.838592,13.179896,12.74129,13.164428,13.164428,221988000
2021-03-16,13.329344,13.485027,13.090081,13.264227,13.264227,272128000
2021-03-17,13.013239,13.425898,12.963091,13.314126,13.314126,243864000
2021-03-18,13.10979,13.157193,12.691143,12.696631,12.696631,293896000
2021-03-19,12.724078,12.89523,12.586858,12.819633,12.819633,299208000
2021-03-22,12.886498,13.367268,12.880509,13.159441,13.159441,297804000
2021-03-23,13.227301,13.317368,12.994775,13.044175,13.044175,222048000
2021-03-24,13.124512,13.132496,12.611059,12.617295,12.617295,245840000
2021-03-25,12.474087,12.688899,12.24705,12.509764,12.509764,295144000
2021-03-26,12.528976,12.830113,12.348345,12.813148,12.813148,363968000
2021-03-29,12.794183,13.035941,12.674177,12.921923,12.921923,273520000
2021-03-30,12.81589,12.948869,12.679168,12.845579,12.845579,200204000
2021-03-31,12.989038,13.443113,12.956105,13.321112,13.321112,314776000
2021-04-01,13.544656,13.841801,13.48378,13.783669,13.783669,308276000
2021-04-05,13.839307,13.985508,13.70508,13.959063,13.959063,255672000
2021-04-06,13.971288,14.025677,13.745498,13.833319,13.833319,191744000
2021-04-07,13.852527,14.214539,13.683621,14.114743,14.114743,251284000
2021-04-08,14.223772,14.442077,14.220029,14.287891,14.287891,244416000
2021-04-09,14.185101,14.378707,14.146181,14.370723,14.370723,195172000
2021-04-12,14.260696,15.321285,14.110502,15.178077,15.178077,869324000
2021-04-13,15.200533,15.668081,15.094998,15.647622,15.647622,676212000
2021-04-14,15.593231,15.688537,15.196539,15.245939,15.245939,385500000
2021-04-15,15.630655,16.181284,15.599718,16.104441,16.104441,598480000
2021-04-16,16.020359,16.132881,15.832991,15.880146,15.880146,335208000
2021-04-19,15.504912,15.775361,15.202029,15.330517,15.330517,404420000
2021-04-20,15.292097,15.465494,14.93258,15.140407,15.140407,334132000
2021-04-21,15.08801,15.331265,15.071544,15.329269,15.329269,216776000
2021-04-22,15.343741,15.407112,14.753443,14.820058,14.820058,277788000
2021-04-23,14.903886,15.303822,14.869956,15.234214,15.234214,227500000
2021-04-26,15.154128,15.44753,15.094249,15.446531,15.446531,197796000
2021-04-27,15.546827,15.63864,15.323282,15.350477,15.350477,164572000
2021-04-28,15.33326,15.50067,15.184563,15.245688,15.245688,209416000
2021-04-29,15.368689,15.405115,15.040857,15.293592,15.293592,173196000
2021-04-30,15.14365,15.333762,14.96651,14.978985,14.978985,201912000
2021-05-03,15.094247,15.21575,14.757434,14.806583,14.806583,203912000
2021-05-04,14.60749,14.607739,13.981765,14.322071,14.322071,405324000
2021-05-05,14.679094,14.783383,14.358248,14.429104,14.429104,292024000
2021-05-06,14.465779,14.541624,14.189093,14.493472,14.493472,193380000
2021-05-07,14.778145,14.940314,14.641922,14.782137,14.782137,229328000
2021-05-10,14.757184,14.775896,14.221027,14.236745,14.236745,268904000
2021-05-11,13.796891,14.325564,13.722044,14.277163,14.277163,285584000
2021-05-12,13.981017,14.231258,13.681378,13.730528,13.730528,303408000
2021-05-13,14.005217,14.052122,13.431636,13.637466,13.637466,285404000
2021-05-14,13.86176,14.298869,13.720547,14.214042,14.214042,258616000
2021-05-17,14.128217,14.140442,13.825335,14.1367,14.1367,216980000
2021-05-18,14.237995,14.374965,13.975529,13.987255,13.987255,186256000
2021-05-19,13.538917,14.050874,13.515715,14.037152,14.037152,344000000
2021-05-20,14.273418,14.653894,14.241484,14.582788,14.582788,321592000
2021-05-21,15.132919,15.191051,14.839267,14.961268,14.961268,672992000
2021-05-24,15.181571,15.712988,15.145145,15.580259,15.580259,554816000
2021-05-25,15.733945,15.786338,15.451021,15.615935,15.615935,435408000
2021-05-26,15.702262,15.761641,15.554563,15.668081,15.668081,370440000
2021-05-27,15.66783,15.717978,15.428568,15.456511,15.456511,581476000
2021-05-28,15.469486,16.244407,15.469486,16.211473,16.211473,644536000
2021-06-01,16.236923,16.354933,15.870918,16.231434,16.231434,472804000
2021-06-02,16.219205,16.88435,16.202489,16.744135,16.744135,594168000
2021-06-03,16.666795,17.223911,16.549284,16.935247,16.935247,580008000
2021-06-04,17.077706,17.625091,17.060743,17.542511,17.542511,617120000
2021-06-07,17.535524,17.776283,17.157794,17.583176,17.583176,575756000
2021-06-08,17.491617,17.585676,17.215928,17.421511,17.421511,323848000
2021-06-09,17.484146,17.543289,17.224615,17.326929,17.326929,381656000
2021-06-10,17.318695,17.460439,17.145009,17.393559,17.393559,287772000
2021-06-11,17.447962,17.906884,17.412277,17.793089,17.793089,416308000
2021-06-14,17.873691,18.006949,17.63088,17.986237,17.986237,321376000
2021-06-15,17.882672,17.983739,17.696009,17.756399,17.756399,243032000
2021-06-16,17.758645,17.922349,17.552766,17.778109,17.778109,307124000
2021-06-17,17.742426,18.801012,17.72421,18.623583,18.623583,809656000
2021-06-18,18.750108,19.340041,18.550468,18.60512,18.60512,968856000
2021-06-21,18.401982,18.503051,17.790588,18.393997,18.393997,672384000
2021-06-22,18.438173,18.929535,18.352826,18.852673,18.852673,580144000
2021-06-23,18.973451,19.11819,18.873631,19.022861,19.022861,332356000
2021-06-24,19.193052,19.384955,19.053802,19.170841,19.170841,320924000
2021-06-25,19.24571,19.310594,18.860407,18.99666,18.99666,278364000
2021-06-28,19.326313,20.042519,19.28414,19.948938,19.948938,495436000
2021-06-29,19.846621,20.062481,19.621528,19.990612,19.990612,367632000
2021-06-30,19.963162,20.126117,19.827906,19.966406,19.966406,326568000
2021-07-01,20.088688,20.419091,19.982879,20.175531,20.175531,480136000
2021-07-02,20.403365,20.468248,20.25114,20.450029,20.450029,342764000
2021-07-06,20.700075,20.804387,20.313525,20.661146,20.661146,446708000
2021-07-07,20.815873,20.837334,20.295314,20.334991,20.334991,418428000
2021-07-08,19.820671,20.09667,19.665201,19.866837,19.866837,503300000
2021-07-09,19.926477,20.044015,19.718603,20.014069,20.014069,296624000
2021-07-12,20.203479,20.495701,20.151324,20.475489,20.475489,321984000
2021-07-13,20.363687,20.424328,20.077705,20.213459,20.213459,290708000
2021-07-14,20.321018,20.380909,19.71711,19.805698,19.805698,380100000
2021-07-15,19.776005,19.811191,18.824474,18.93203,18.93203,550564000
2021-07-16,18.996159,19.12243,18.040387,18.128227,18.128227,688224000
2021-07-19,17.882928,19.007645,17.833267,18.745869,18.745869,749060000
2021-07-20,18.6962,18.804005,18.131221,18.578413,18.578413,434687000
2021-07-21,18.847926,19.491763,18.708179,19.374973,19.374973,371017000
2021-07-22,19.606555,19.851112,19.241214,19.558641,19.558641,323826000
2021-07-23,19.62053,19.664451,19.215262,19.522707,19.522707,195672000
2021-07-26,19.276157,19.406919,18.879872,19.259188,19.259188,203943000
2021-07-27,19.230236,19.586592,18.707182,19.17334,19.17334,248863000
2021-07-28,19.284138,19.610547,18.960723,19.467806,19.467806,202191000
2021-07-29,19.483779,19.817177,19.293123,19.626522,19.626522,190781000
2021-07-30,19.382964,19.594582,19.228245,19.46382,19.46382,183497000
2021-08-02,19.664454,19.924983,19.326065,19.714363,19.714363,217444000
2021-08-03,19.704378,20.185509,19.185316,19.779243,19.779243,301811000
2021-08-04,19.953927,20.281337,19.792219,20.237415,20.237415,231309000
2021-08-05,20.463012,20.695591,20.305296,20.599764,20.599764,211435000
2021-08-06,20.486964,20.532881,20.17353,20.329248,20.329248,178497000
2021-08-09,20.409106,20.470994,20.106653,20.258379,20.258379,146443000
2021-08-10,20.285337,20.393142,19.799214,19.900034,19.900034,179238000
2021-08-11,20.006833,20.012823,19.39494,19.663454,19.663454,185925000
2021-08-12,19.834145,19.992856,19.584596,19.869081,19.869081,151652000
2021-08-13,19.869085,20.177527,19.815181,20.151573,20.151573,183063000
2021-08-16,20.098665,20.250391,19.417895,19.914,19.914,210876000
2021-08-17,19.649481,19.734329,19.232236,19.422892,19.422892,204585000
2021-08-18,19.464815,19.598574,18.965717,19.005646,19.005646,285913000
2021-08-19,19.458825,20.45802,18.728146,19.762278,19.762278,766555000
2021-08-20,19.954928,20.827352,19.897034,20.77844,20.77844,675741000
2021-08-23,20.933158,21.957306,20.912196,21.918377,21.918377,575807000
2021-08-24,21.713751,21.919378,21.496143,21.753677,21.753677,297299000
2021-08-25,21.697776,22.429453,21.682803,22.172916,22.172916,347701000
2021-08-26,22.159941,22.299688,21.750681,22.028179,22.028179,237940000
2021-08-27,22.143968,22.680997,22.126998,22.595152,22.595152,304722000
2021-08-30,22.788808,23.001423,22.510312,22.647064,22.647064,262580000
2021-08-31,22.658044,22.658044,22.083981,22.348549,22.348549,259850000
2021-09-01,22.448388,22.660043,22.320596,22.404459,22.404459,201767000
2021-09-02,22.481332,22.556211,22.258696,22.359531,22.359531,187834000
2021-09-03,22.288645,22.948568,22.163849,22.805801,22.805801,280532000
2021-09-07,22.79582,22.861713,22.485326,22.625099,22.625099,198107000
2021-09-08,22.47634,22.573182,21.941212,22.302624,22.302624,254434000
2021-09-09,22.275665,22.501297,22.09496,22.140884,22.140884,196856000
2021-09-10,22.311607,22.589155,22.233735,22.441397,22.441397,248376000
2021-09-13,22.647062,22.926607,21.822407,22.115929,22.115929,297500000
2021-09-14,22.238725,22.373506,22.050034,22.20578,22.20578,199755000
2021-09-15,22.272669,22.330576,21.930228,22.304617,22.304617,166538000
2021-09-16,22.146876,22.240723,21.891292,22.20578,22.20578,156033000
2021-09-17,22.263684,22.28465,21.79445,21.864336,21.864336,294503000
2021-09-20,21.111564,21.398098,20.628353,21.078619,21.078619,349440000
2021-09-21,21.382126,21.390112,20.915887,21.211405,21.211405,204688000
2021-09-22,21.331209,21.924242,21.161486,21.905273,21.905273,268726000
2021-09-23,22.103943,22.4983,21.85435,22.445387,22.445387,248555000
2021-09-24,22.034062,22.112934,21.825403,22.045044,22.045044,217655000
2021-09-27,21.674647,21.763503,21.290276,21.624729,21.624729,245215000
2021-09-28,21.179451,21.384118,20.617367,20.665289,20.665289,343069000
2021-09-29,20.905905,20.982779,20.433673,20.483593,20.483593,218394000
2021-09-30,20.734178,21.031693,20.654308,20.682262,20.682262,221009000
2021-10-01,20.716212,20.825033,20.170101,20.708225,20.708225,240978000
2021-10-04,20.470609,20.508548,19.523155,19.699867,19.699867,345635000
2021-10-05,19.917512,20.614376,19.821668,20.417696,20.417696,279282000
2021-10-06,20.087235,20.686256,20.047299,20.66629,20.66629,297202000
2021-10-07,21.057652,21.287279,20.937849,21.040682,21.040682,256919000
2021-10-08,21.066638,21.171467,20.741169,20.797077,20.797077,151258000
2021-10-11,20.541495,21.0287,20.477598,20.661299,20.661299,163388000
2021-10-12,20.794083,21.02271,20.494572,20.637339,20.637339,162134000
2021-10-13,20.883934,20.955817,20.679268,20.9049,20.9049,180652000
2021-10-14,21.253334,21.719573,21.087604,21.710588,21.710588,243589000
2021-10-15,21.774483,21.895287,21.626726,21.826399,21.826399,226994000
2021-10-18,21.713585,22.254702,21.608754,22.185814,22.185814,189494000
2021-10-19,22.239723,22.342556,22.001114,22.253702,22.253702,161473000
2021-10-20,22.268678,22.39647,21.946204,22.067007,22.067007,146276000
2021-10-21,22.061018,22.674018,22.047041,22.655048,22.655048,187590000
2021-10-22,22.785832,23.092331,22.524259,22.68899,22.68899,249384000
2021-10-25,22.93559,23.316968,22.732922,23.128277,23.128277,230235000
2021-10-26,23.949937,25.217869,23.885042,24.67675,24.67675,485898000
2021-10-27,24.434149,25.049146,24.242461,24.411186,24.411186,245990000
2021-10-28,24.837493,24.909377,24.483072,24.900391,24.900391,234204000
2021-10-29,24.960289,25.667137,24.959292,25.525368,25.525368,292503000
2021-11-01,25.607231,25.851831,25.185917,25.784941,25.784941,265740000
2021-11-02,25.779952,26.634557,25.757986,26.358007,26.358007,294112000
2021-11-03,26.626571,26.740385,26.19228,26.554688,26.554688,239910000
2021-11-04,27.184658,31.313922,27.073839,29.75247,29.75247,1153631000
2021-11-05,30.137839,31.348863,29.362104,29.703548,29.703548,851260000
2021-11-08,30.099905,31.049357,29.858299,30.753839,30.753839,503101000
2021-11-09,32.229434,32.257389,29.915208,30.607079,30.607079,646746000
2021-11-10,29.308203,30.79977,28.731143,29.411034,29.411034,636206000
2021-11-11,30.418385,30.540186,29.728511,30.340511,30.340511,332172000
2021-11-12,29.961131,30.63004,29.581749,30.340511,30.340511,413054000
2021-11-15,30.502251,30.5941,29.199376,29.976109,29.976109,384909000
2021-11-16,29.710539,30.34051,29.657624,30.153814,30.153814,264484000
2021-11-17,30.368464,30.459317,28.753099,29.213348,29.213348,428508000
2021-11-18,32.314295,32.706653,31.269997,31.623421,31.623421,781711000
2021-11-19,32.190486,33.034111,31.853037,32.931278,32.931278,533867000
2021-11-22,33.462418,34.590579,31.848053,31.903961,31.903961,754335000
2021-11-23,31.483647,32.307304,30.829713,31.694304,31.694304,532163000
2021-11-24,31.409768,32.801497,30.877635,32.620792,32.620792,435162000
2021-11-26,32.546914,32.656736,31.298951,31.451702,31.451702,283069000
2021-11-29,32.313294,33.357588,31.98383,33.321648,33.321648,454964000
2021-11-30,33.114989,33.298691,31.812115,32.622791,32.622791,622066000
2021-12-01,33.168969,33.238863,31.332736,31.387653,31.387653,484368000
2021-12-02,31.166992,32.429089,30.978276,32.077618,32.077618,472890000
2021-12-03,31.951801,32.080608,30.084617,30.64677,30.64677,544325000
2021-12-06,29.834993,30.19545,27.995769,29.991758,29.991758,658938000
2021-12-07,30.910372,32.400125,30.604831,32.378155,32.378155,593053000
2021-12-08,31.950801,32.241363,31.37367,31.778061,31.778061,475551000
2021-12-09,31.6862,32.156493,30.382168,30.444075,30.444075,488507000
2021-12-10,31.103087,31.257854,29.816029,30.152521,30.152521,488825000
2021-12-13,30.203442,30.248374,28.073653,28.118586,28.118586,598344000
2021-12-14,27.657278,28.634803,27.208955,28.294317,28.294317,667035000
2021-12-15,28.357225,30.454063,27.796071,30.413124,30.413124,698297000
2021-12-16,31.105077,31.113064,28.050684,28.34424,28.34424,707366000
2021-12-17,27.94285,28.878438,27.718188,27.759127,27.759127,713758000
2021-12-20,27.263872,28.101607,27.104113,27.677248,27.677248,461847000
2021-12-21,28.331264,29.07614,27.359728,29.031208,29.031208,524385000
2021-12-22,28.847488,29.510488,28.406153,29.355721,29.355721,395184000
2021-12-23,29.710181,30.013724,29.386669,29.595354,29.595354,343022000
2021-12-27,29.615325,31.040176,29.595355,30.89839,30.89839,403686000
2021-12-28,31.264836,31.282808,29.966793,30.276327,30.276327,420591000
2021-12-29,30.227402,30.501988,29.321767,29.955811,29.955811,343139000
2021-12-30,29.782075,30.411127,29.495509,29.541439,29.541439,308864000
2021-12-31,29.629305,29.98477,29.286822,29.366701,29.366701,266530000
2022-01-03,29.770095,30.664746,29.74014,30.075634,30.075634,391547000
2022-01-04,30.231399,30.422111,28.306303,29.245886,29.245886,527154000
2022-01-05,28.905393,29.371691,27.491528,27.56242,27.56242,498064000
2022-01-06,27.598367,28.395166,27.024235,28.135557,28.135557,454186000
2022-01-07,28.098616,28.379193,27.016247,27.205961,27.205961,409939000
2022-01-10,26.540965,27.427629,25.605376,27.358732,27.358732,594681000
2022-01-11,27.281849,28.022732,26.798579,27.775105,27.775105,404089000
2022-01-12,28.024727,28.551932,27.566419,27.956831,27.956831,383413000
2022-01-13,28.336255,28.437103,26.458088,26.534973,26.534973,540171000
2022-01-14,26.260384,27.156034,26.170519,26.901417,26.901417,395832000
2022-01-18,26.220448,26.597879,25.731186,25.863985,25.863985,424270000
2022-01-19,26.039722,26.503022,25.014269,25.029245,25.029245,488315000
2022-01-20,25.26589,25.540475,24.041734,24.113626,24.113626,435181000
2022-01-21,23.471596,24.785614,23.227964,23.338797,23.338797,718958000
2022-01-24,22.296367,23.344785,20.85654,23.336798,23.336798,913982000
2022-01-25,22.512039,22.908442,21.966861,22.290373,22.290373,664616000
2022-01-26,23.204993,24.020762,22.266408,22.737698,22.737698,755959000
2022-01-27,23.532502,23.958859,21.642352,21.910948,21.910948,573353000
